Format Version,1.23,Take Name,group6_trial_002,Take Notes,,Capture Frame Rate,360.000000,Export Frame Rate,360.000000,Capture Start Time,2019-07-24 04.17.24.871 PM,Total Frames in Take,1827,Total Exported Frames,1827,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
26,0.072222,0.002655,-0.524259,0.105846,0.844951,2.329039,0.039538,1.038143,-5.240567,1.812256,0.665021,-4.955000,1.786434,0.782788,-4.958830,1.784536,0.547887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.193217,0.044147,1.276742,2.352891,0.039053,0.994305,2.441287,0.035735,0.842452
27,0.075000,0.005341,-0.518162,0.172000,0.837792,2.328697,0.039781,1.037976,,,,-4.954887,1.784724,0.785304,-4.958842,1.784566,0.547917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.193284,0.044105,1.276693,2.352999,0.040373,0.993953,2.439479,0.037393,0.842901
28,0.077778,-0.000037,-0.528795,0.022870,0.848441,2.329486,0.039433,1.038444,,,,-4.954759,1.786531,0.783150,-4.958792,1.784460,0.547852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.193566,0.044559,1.276583,2.353953,0.039043,0.992331,2.442428,0.035274,0.845370
29,0.080556,0.006225,-0.510216,0.246695,0.823882,2.328756,0.040326,1.037804,-5.240576,1.812365,0.664944,-4.954754,1.786489,0.783140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.189749,0.046359,1.274793,2.355421,0.038629,0.994090,2.442364,0.035150,0.845349
30,0.083333,0.005569,-0.509488,0.253733,0.822199,2.328580,0.040372,1.037746,,,,-4.954759,1.786553,0.783146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.189727,0.046273,1.274999,2.355408,0.038723,0.994063,2.442363,0.035242,0.845410
31,0.086111,0.003552,-0.517473,0.191255,0.834045,2.327962,0.040937,1.037321,,,,,,,-4.958788,1.789096,0.544135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.188957,0.046948,1.274466,2.353945,0.039035,0.992293,2.441230,0.035619,0.842365
32,0.088889,0.027900,-0.191304,0.921805,0.336004,2.328683,0.040365,1.037700,-5.240577,1.812346,0.664938,-4.954027,1.781745,0.784683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.189769,0.046302,1.274990,2.353017,0.040294,0.994001,2.442414,0.035225,0.845357
33,0.091667,-0.007780,-0.523456,-0.166100,0.835670,2.329103,0.038898,1.038367,,,,-4.954756,1.786509,0.783238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.193525,0.044553,1.276577,2.352895,0.039086,0.994233,2.440841,0.032565,0.843353
34,0.094444,0.004042,-0.521538,0.140608,0.841553,2.329058,0.039380,1.038005,,,,-4.954945,1.784715,0.785315,-4.958724,1.784560,0.546811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.193095,0.043871,1.276623,2.352912,0.039020,0.994296,2.441285,0.035704,0.842445
35,0.097222,-0.000446,-0.528839,0.020686,0.848470,2.329556,0.039341,1.038438,,,,-4.954736,1.786570,0.783211,-4.958539,1.784552,0.546672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.193282,0.044182,1.276725,2.353889,0.039128,0.992270,2.442661,0.034963,0.845198
36,0.100000,0.002575,-0.521056,0.153085,0.839678,2.328400,0.040683,1.037523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.189760,0.046277,1.274782,2.353908,0.039195,0.992286,2.440923,0.035501,0.842564
37,0.102778,0.026867,-0.219904,0.897676,0.380919,2.328556,0.040391,1.037634,-5.240541,1.812337,0.664967,-4.954888,1.784716,0.785333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.189754,0.046315,1.275020,2.353834,0.039023,0.992234,2.442405,0.035268,0.845328
38,0.105556,-0.008662,-0.521262,-0.206252,0.828053,2.329305,0.039870,1.038335,,,,-4.954860,1.784804,0.785340,-4.958778,1.784629,0.547946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.193135,0.043864,1.276730,2.353073,0.040334,0.994018,2.442347,0.035164,0.845450
39,0.108333,0.003414,-0.523150,0.119790,0.843773,2.329078,0.039386,1.038049,-5.240559,1.812235,0.664995,-4.954698,1.786587,0.783202,-4.958702,1.784596,0.546819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.193146,0.043826,1.276753,2.352860,0.038995,0.994243,2.441240,0.035722,0.842450
40,0.111111,0.007072,-0.512905,0.212544,0.831687,2.328647,0.040032,1.037719,,,,-4.954780,1.786583,0.783147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.193551,0.044527,1.276728,2.353070,0.040341,0.994030,2.439508,0.037654,0.842675
41,0.113889,-0.003362,-0.527977,-0.076035,0.845841,2.329196,0.039371,1.038189,-5.240544,1.812274,0.665007,-4.956319,1.780790,0.782355,-4.958854,1.784425,0.547907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.193560,0.044548,1.276717,2.353054,0.040314,0.993997,2.441287,0.035742,0.842453
42,0.116667,-0.002615,-0.529597,-0.053097,0.846582,2.329678,0.039544,1.038305,,,,-4.954774,1.786668,0.783084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.193204,0.043748,1.276646,2.353049,0.040411,0.993962,2.444212,0.035836,0.843979
43,0.119444,-0.003194,-0.529875,-0.040832,0.847086,2.329294,0.039710,1.038298,,,,-4.954033,1.781644,0.784670,-4.958954,1.789163,0.543991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.193107,0.043986,1.276644,2.353082,0.040288,0.993997,2.442378,0.035208,0.845329
44,0.122222,-0.006581,-0.529434,-0.116553,0.840281,2.328749,0.040162,1.037809,-5.240577,1.812301,0.665023,,,,-4.958850,1.784495,0.547888,2.203295,0.035019,1.274875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.189069,0.046729,1.274504,2.353055,0.040398,0.993975,2.443514,0.033015,0.843491
45,0.125000,-0.011928,-0.516977,-0.253874,0.817399,2.328563,0.040318,1.037720,,,,-4.954970,1.786371,0.782716,-4.958796,1.784525,0.547895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.189791,0.046377,1.274785,2.353023,0.040268,0.993997,2.441242,0.035688,0.842410
46,0.127778,-0.002404,-0.528570,-0.061155,0.846681,2.329460,0.039238,1.038417,,,,-4.954733,1.786550,0.783147,-4.958548,1.784529,0.546693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.193247,0.043982,1.276798,2.353900,0.039058,0.992312,2.442369,0.035195,0.845407
47,0.130556,0.006801,-0.511880,0.223745,0.829380,2.329033,0.039819,1.037916,-5.240534,1.812260,0.665029,-4.954904,1.784756,0.785332,-4.958848,1.784506,0.547881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.193262,0.044095,1.276830,2.353837,0.039151,0.992321,2.441206,0.035606,0.842445
48,0.133333,-0.009394,-0.525369,-0.173281,0.832990,2.328594,0.040675,1.037605,-5.240548,1.812345,0.665051,-4.954972,1.786474,0.782773,-4.958750,1.784507,0.546803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.189690,0.046404,1.274792,2.352982,0.040345,0.994013,2.441264,0.035582,0.842436
49,0.136111,-0.002511,-0.529785,0.033944,0.847449,2.328054,0.040800,1.037326,-5.240547,1.812265,0.664984,-4.954397,1.784211,0.785614,-4.958821,1.784540,0.547934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.189053,0.046769,1.274514,2.353965,0.039049,0.992330,2.441266,0.035575,0.842417
50,0.138889,-0.002280,-0.529849,-0.000525,0.848089,2.328793,0.040386,1.037714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.189712,0.046357,1.274991,2.353940,0.039199,0.992283,2.441335,0.035712,0.842423
51,0.141667,0.002032,-0.521713,0.153782,0.839144,2.328121,0.040915,1.037405,,,,-4.954449,1.784222,0.785582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.189011,0.046758,1.274595,2.353941,0.039026,0.992223,2.441296,0.035632,0.842469
52,0.144444,0.026418,-0.236431,0.882037,0.406711,2.328553,0.040417,1.037611,,,,-4.954746,1.786576,0.783156,-4.958791,1.784557,0.547881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.188950,0.046956,1.274525,2.353989,0.039052,0.992271,2.442334,0.035240,0.845296
53,0.147222,0.027491,-0.203101,0.912366,0.354375,2.328586,0.040417,1.037639,-5.243422,1.810923,0.666606,-4.954776,1.786619,0.783184,-4.958793,1.784559,0.547943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.188993,0.046851,1.274489,2.353905,0.039081,0.992304,2.442360,0.035247,0.845390
54,0.150000,0.030044,-0.105774,0.973211,0.201915,2.328774,0.040206,1.038018,-5.240548,1.812148,0.665084,-4.954732,1.786556,0.783151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.188863,0.047041,1.274473,2.352829,0.039092,0.994254,2.442398,0.035174,0.845385
55,0.152778,0.013040,0.509976,0.303527,-0.804752,2.328602,0.040216,1.037708,,,,-4.954031,1.781682,0.784647,-4.958091,1.787796,0.544704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.189780,0.046207,1.274975,2.353075,0.040343,0.994033,2.441254,0.035731,0.842437
56,0.155556,0.032001,0.049846,0.997165,-0.046408,2.328564,0.040152,1.037820,-5.240561,1.812344,0.664973,-4.954765,1.786557,0.783224,-4.958809,1.784497,0.547883,2.203028,0.035221,1.274919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.189234,0.046558,1.274544,2.352832,0.039165,0.994245,2.441205,0.035710,0.842423
57,0.158333,0.006504,-0.513479,0.215056,0.830691,2.329119,0.039464,1.037859,,,,-4.954758,1.786592,0.783187,-4.958829,1.784509,0.547897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.193207,0.043807,1.276706,2.353863,0.039062,0.992302,2.441228,0.035664,0.842414
58,0.161111,0.006814,-0.511704,0.226943,0.828619,2.328980,0.039664,1.037901,,,,-4.954743,1.786584,0.783142,-4.958535,1.784473,0.546615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.193202,0.043770,1.276662,2.353961,0.038939,0.992272,2.441250,0.035711,0.842436
59,0.163889,0.000341,-0.528469,0.037416,0.848127,2.329436,0.039358,1.038344,,,,-4.954965,1.784709,0.785350,-4.958830,1.784483,0.547899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.193141,0.043880,1.276678,2.353889,0.039084,0.992312,2.442408,0.035289,0.845288
60,0.166667,0.006486,-0.513182,0.216225,0.830571,2.329007,0.039736,1.037924,,,,-4.954710,1.786681,0.783187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.193180,0.043882,1.276619,2.353910,0.039171,0.992250,2.441273,0.035727,0.842454
61,0.169444,-0.006971,-0.527839,-0.127686,0.839663,2.329129,0.040056,1.038135,-5.240550,1.812291,0.664969,-4.956306,1.780753,0.782289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.193558,0.044517,1.276600,2.353071,0.040367,0.994000,2.442389,0.035297,0.845320
62,0.172222,0.006688,-0.511457,0.227279,0.828681,2.329031,0.039691,1.037955,,,,,,,-4.958878,1.784470,0.547902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.193541,0.044532,1.276578,2.353896,0.039104,0.992300,2.441271,0.035606,0.842437
63,0.175000,0.005199,-0.517126,0.183891,0.835906,2.328973,0.039702,1.037886,-5.240559,1.812288,0.664991,-4.954014,1.781648,0.784708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.193130,0.043914,1.276556,2.353944,0.039124,0.992311,2.440917,0.035531,0.842468
64,0.177778,-0.007108,0.510463,-0.235314,-0.827046,2.328746,0.039618,1.038029,,,,-4.954744,1.786515,0.783205,-4.958721,1.784574,0.546795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.193563,0.044616,1.276587,2.353874,0.039037,0.992231,2.442382,0.035272,0.845408
65,0.180556,0.002125,0.529154,0.043572,-0.847404,2.329552,0.039312,1.038394,,,,-4.954993,1.786468,0.782743,-4.958757,1.784501,0.546794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.193238,0.044224,1.276698,2.353970,0.039117,0.992207,2.442384,0.035097,0.845326
66,0.183333,-0.002988,0.522928,-0.124417,-0.843242,2.328998,0.039586,1.038018,,,,-4.954691,1.786620,0.783159,-4.958859,1.784448,0.547890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.193067,0.043978,1.276589,2.352864,0.038995,0.994259,2.441271,0.035671,0.842430
67,0.186111,-0.003279,0.522522,-0.128237,-0.842921,2.328985,0.039522,1.038143,,,,-4.954783,1.786507,0.783211,-4.958546,1.784579,0.547153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.193183,0.044276,1.276761,2.352884,0.039013,0.994234,2.441273,0.035657,0.842398
68,0.188889,0.001523,0.528857,-0.068218,-0.845963,2.328736,0.040382,1.037842,-5.240561,1.812466,0.664874,-4.954008,1.781668,0.784707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.189693,0.046242,1.275041,2.353030,0.040367,0.994004,2.442635,0.034895,0.845239
69,0.191667,-0.029826,0.127399,-0.962988,-0.235656,2.328635,0.040365,1.037904,,,,-4.954060,1.781614,0.784687,-4.958836,1.784464,0.547859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.189063,0.046755,1.274506,2.352841,0.039219,0.994280,2.442257,0.035622,0.844988
70,0.194444,-0.030571,0.094404,-0.977991,-0.183537,2.328645,0.039984,1.037673,-5.240587,1.812287,0.664948,-4.954983,1.784699,0.785312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.189797,0.046296,1.275011,2.352822,0.039122,0.994227,2.441260,0.035718,0.842459
71,0.197222,0.002522,0.528592,0.036264,-0.848097,2.329192,0.039624,1.038210,,,,-4.954654,1.784599,0.785321,-4.958571,1.784073,0.548381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.193547,0.044589,1.276606,2.352963,0.040364,0.994029,2.441285,0.035681,0.842445
72,0.200000,0.004829,0.528116,0.104768,-0.842671,2.329314,0.039295,1.038383,-5.240568,1.812275,0.664979,-4.956270,1.780875,0.782342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.193173,0.043793,1.276648,2.352829,0.039092,0.994239,2.442383,0.035301,0.845409
73,0.202778,-0.001440,0.526876,-0.070372,-0.847023,2.329477,0.039355,1.038456,,,,-4.956329,1.780752,0.782288,-4.958776,1.784563,0.547885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.193609,0.044575,1.276608,2.353927,0.039046,0.992258,2.442360,0.035191,0.845347
74,0.205556,-0.031843,0.019175,-0.997223,-0.064527,2.328596,0.040155,1.037863,,,,-4.954558,1.784571,0.785352,-4.958792,1.784602,0.547955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.189025,0.046895,1.274528,2.352861,0.038968,0.994259,2.441241,0.035713,0.842436
75,0.208333,-0.031594,-0.028596,-0.999008,0.012896,2.329044,0.040162,1.038065,,,,-4.954683,1.786845,0.782888,-4.958829,1.784488,0.547917,,,,-4.952917,1.796024,0.544428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.189365,0.045813,1.274829,2.355350,0.039294,0.994881,2.442392,0.035221,0.845371
76,0.211111,-0.005613,-0.528420,-0.103056,0.842686,2.329214,0.039468,1.038428,,,,-4.954923,1.784802,0.785287,-4.958535,1.784536,0.546683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.193200,0.043846,1.276633,2.352839,0.038901,0.994294,2.442417,0.035234,0.845339
77,0.213889,-0.032277,-0.079032,-0.992071,0.092235,2.328740,0.040288,1.037993,-5.240622,1.812185,0.665058,-4.954440,1.784275,0.785572,-4.958801,1.784532,0.546825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.189748,0.046371,1.274739,2.355634,0.039361,0.995050,2.441221,0.035672,0.842466
78,0.216667,-0.031723,0.014623,-0.997771,-0.056866,2.328601,0.040399,1.037827,,,,,,,-4.958860,1.784455,0.547871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.189697,0.046306,1.274987,2.353859,0.039075,0.992251,2.441268,0.035696,0.842435
79,0.219444,-0.027174,0.211736,-0.904894,-0.368233,2.328595,0.040414,1.037667,-5.240559,1.812326,0.665035,,,,-4.958761,1.784601,0.546838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.189185,0.046482,1.274701,2.353890,0.039211,0.992240,2.442367,0.035111,0.845425
80,0.222222,-0.030578,0.103251,-0.974342,-0.197640,2.328177,0.040652,1.037445,,,,-4.954951,1.784722,0.785336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.188960,0.046791,1.274570,2.353874,0.039071,0.992191,2.441250,0.035713,0.842424
